accuracy,balanced_accuracy,precision,recall,f1,specificity,kappa,roc_auc,pr_auc,log_loss,brier_score,Model,BalancedMethod,FeatureSelection,NumFeatures,overall_score,metrics_used,Rank
0.795555358,0.80769754,0.900936037,0.720018702,0.800381134,0.895376377,0.596151673,0.926552269,,4.580630818,0.202037266,naive_bayes,random_under,anova,20,0.686862316,10,635
0.786062811,0.800862775,0.908590084,0.693992052,0.786922907,0.907733498,0.57971596,0.932933311,,0.542542892,0.177487387,adaboost,enn,chi2,20,0.686781934,10,636
0.814363023,0.828050391,0.929479539,0.729213746,0.817256888,0.926887035,0.634137886,0.847973644,,5.760068175,0.173757984,knn,class_weight,extra_trees,20,0.686508111,10,637
0.780828602,0.803542831,0.963036846,0.639523104,0.768625615,0.967562558,0.57598294,0.951429384,,0.506802154,0.160982216,gradient_boosting,random_under,chi2,20,0.686248239,10,638
0.794579489,0.806840374,0.90072308,0.718304372,0.799237005,0.895376377,0.594332291,0.926529119,,4.599065536,0.202421084,naive_bayes,smote_tomek,anova,20,0.685098313,10,639
0.817334989,0.837700433,0.98357563,0.690641315,0.811481414,0.984759551,0.644543852,0.837700433,,6.58391433,0.182665011,decision_tree,random_over,random_forest,20,0.684793609,10,640
0.794313343,0.806606602,0.900664842,0.717836827,0.798924591,0.895376377,0.593836264,0.926563014,,4.602174776,0.20280563,naive_bayes,smote,anova,20,0.684613984,10,641
0.794135912,0.806450754,0.900625978,0.717525131,0.798716225,0.895376377,0.59350562,0.926695286,,4.595585005,0.202703755,naive_bayes,class_weight,anova,20,0.684390728,10,642
0.794091554,0.806411792,0.900616257,0.717447206,0.798664122,0.895376377,0.593422964,0.926615725,,4.599862832,0.202882173,naive_bayes,random_over,anova,20,0.684255608,10,643
0.77932044,0.802230647,0.962997879,0.636795761,0.766640086,0.967665534,0.573247773,0.953850668,,0.582808007,0.172734466,gradient_boosting,smote_enn,chi2,20,0.683339807,10,644
0.779409155,0.801995423,0.960295151,0.638899712,0.767301483,0.965091134,0.573155664,0.953043114,,1.118184367,0.156708672,random_forest,borderline_smote,chi2,20,0.682966147,10,645
0.78375621,0.798698963,0.90718379,0.690797164,0.784339748,0.906600762,0.575338338,0.930984976,,0.537532665,0.17515539,adaboost,smote,chi2,20,0.682296336,10,646
0.815072747,0.833496275,0.965106292,0.700459752,0.8117578,0.966532798,0.638833518,0.840051846,,6.357247195,0.181210141,decision_tree,tomek,chi2,20,0.682284623,10,647
0.78375621,0.798698963,0.90718379,0.690797164,0.784339748,0.906600762,0.575338338,0.930928597,,0.53763412,0.175203174,adaboost,smote_tomek,chi2,20,0.682269793,10,648
0.777989709,0.800974104,0.962101535,0.635003507,0.765056565,0.966944702,0.570755978,0.955928733,,1.029171787,0.15498721,random_forest,svm_smote,chi2,20,0.682078462,10,649
0.791696238,0.808529087,0.928488678,0.686978883,0.789681118,0.930079292,0.592293421,0.929626941,,4.506622326,0.20516105,naive_bayes,adasyn,mutual_information,20,0.680738536,10,650
0.814141235,0.832703124,0.965227689,0.698667498,0.810595787,0.96673875,0.637123095,0.837997806,,6.442911693,0.182422544,decision_tree,random_over,chi2,20,0.679547124,10,651
0.790631654,0.807581472,0.928217038,0.685186628,0.788397741,0.929976316,0.590318108,0.930014102,,4.531038931,0.206227647,naive_bayes,borderline_smote,mutual_information,20,0.678899,10,652
0.813608943,0.831571704,0.959927529,0.701862386,0.81085704,0.961281022,0.63567309,0.837806081,,6.423287175,0.182191718,decision_tree,svm_smote,chi2,20,0.678575854,10,653
0.789833215,0.803385414,0.904224508,0.705524819,0.792611398,0.90124601,0.586069004,,,,,sgd,smote_tomek,chi2,20,0.678441743,7,654
0.814185593,0.833443539,0.970908695,0.694381672,0.809686066,0.972505406,0.637692035,0.833443539,,6.697430094,0.185814407,decision_tree,random_over,mutual_information,20,0.676894138,10,655
0.7897445,0.806651919,0.926981112,0.684563235,0.78753922,0.928740603,0.588562385,0.926186124,,4.870542778,0.206156584,naive_bayes,smote_enn,random_forest,20,0.674899088,10,656
0.789478353,0.806430673,0.927025029,0.684017767,0.787193974,0.928843579,0.58808119,0.926572045,,4.851491627,0.206100416,naive_bayes,enn,random_forest,20,0.674652706,10,657
0.782248048,0.804877299,0.963934426,0.641471207,0.770317691,0.96828339,0.578638918,0.927544086,,2.117245173,0.168176713,extra_trees,smote_enn,chi2,20,0.67400504,10,658
0.810814407,0.829618133,0.963636364,0.693836204,0.806777511,0.965400062,0.630844632,0.836889661,,6.478380786,0.184907112,decision_tree,nearmiss,chi2,20,0.673126714,10,659
0.773820085,0.797537139,0.963669065,0.626276007,0.75917442,0.96879827,0.563368408,0.951953849,,1.185091519,0.163497558,random_forest,class_weight,chi2,20,0.672122624,10,660
0.796309439,0.811754427,0.923440551,0.70022598,0.796489984,0.923282875,0.600188238,0.880900316,,4.023075167,0.193360715,naive_bayes,nearmiss,logistic_l1,20,0.672096312,10,661
0.78703868,0.804400494,0.927415922,0.679030624,0.784020874,0.929770364,0.583672879,0.928081775,,4.565090781,0.208185327,naive_bayes,svm_smote,mutual_information,20,0.671698266,10,662
0.779941448,0.792191686,0.88626104,0.703732564,0.784519828,0.880650808,0.56565669,0.909984543,,0.463084295,0.141365146,logistic_regression,adasyn,chi2,20,0.671472226,10,663
0.785619233,0.799709071,0.903469841,0.697966181,0.787532422,0.901451962,0.578274543,,,,,sgd,random_under,chi2,20,0.669948119,7,664
0.772932931,0.796782949,0.963804714,0.624561677,0.757955459,0.969004222,0.561780511,0.950004214,,1.258773441,0.161324932,random_forest,smote_tomek,chi2,20,0.669795949,10,665
0.78703868,0.804387968,0.927324963,0.679108548,0.784040304,0.929667387,0.58366288,0.925583189,,4.949924743,0.20965512,naive_bayes,random_under,random_forest,20,0.669462873,10,666
0.786861249,0.804207068,0.927112152,0.6789527,0.783860375,0.929461435,0.583316004,0.925559116,,4.943099439,0.20916254,naive_bayes,smote_tomek,random_forest,20,0.669213395,10,667
0.779764017,0.794115146,0.89922874,0.690485467,0.781152202,0.897744825,0.567070176,0.914205981,,0.654650061,0.170518096,logistic_regression,smote_enn,chi2,20,0.669145379,10,668
0.778921221,0.791408293,0.886688344,0.701238993,0.783134627,0.881577592,0.563859813,0.907821806,,0.452076131,0.138997422,logistic_regression,borderline_smote,chi2,20,0.669074124,10,669
0.786816891,0.804168106,0.927104395,0.678874776,0.783805668,0.929461435,0.58323429,0.925472566,,4.951415239,0.209522298,naive_bayes,smote,random_forest,20,0.669047339,10,670
0.771868346,0.795797756,0.963253012,0.623003195,0.75663654,0.968592318,0.559809453,0.952340794,,1.134215263,0.163377134,random_forest,random_over,chi2,20,0.669040144,10,671
0.786683818,0.804076271,0.927263046,0.678485155,0.783602574,0.929667387,0.583009191,0.925750588,,4.947859803,0.209413136,naive_bayes,tomek,random_forest,20,0.66894499,10,672
0.771380412,0.795306544,0.962646102,0.62253565,0.756104486,0.968077438,0.558873189,0.952572078,,1.090454796,0.160125061,random_forest,random_under,chi2,20,0.668686288,10,673
0.771735273,0.795668344,0.963128088,0.622847347,0.756483059,0.968489342,0.559557903,0.951501575,,1.153231695,0.162869659,random_forest,tomek,chi2,20,0.668467032,10,674
0.778832505,0.793321995,0.899175908,0.688693213,0.779984114,0.897950777,0.56537026,0.914793192,,0.602987471,0.165427585,logistic_regression,smote_tomek,chi2,20,0.668359241,10,675
0.786373314,0.803803537,0.927208782,0.677939687,0.783219301,0.929667387,0.582437316,0.92561121,,4.962582343,0.209858176,naive_bayes,class_weight,random_forest,20,0.668273921,10,676
0.785619233,0.803203812,0.927533134,0.676225357,0.782189373,0.930182268,0.581099165,0.925556179,,4.99598471,0.210481967,naive_bayes,random_over,random_forest,20,0.666796215,10,677
0.808552165,0.827443179,0.961926456,0.691030936,0.804280791,0.963855422,0.626524357,0.831523726,,6.69016435,0.188960727,decision_tree,adasyn,chi2,20,0.666184041,10,678
0.808995742,0.828120896,0.964281825,0.690017923,0.804414971,0.96622387,0.627550362,0.828120896,,6.884491283,0.191004258,decision_tree,smote_enn,chi2,20,0.664889907,10,679
0.777634847,0.791455833,0.893677004,0.691654329,0.779793543,0.891257337,0.562472654,0.904146101,,0.478526156,0.144053804,logistic_regression,svm_smote,chi2,20,0.664563389,10,680
0.776792051,0.792143512,0.90273619,0.681290423,0.776534328,0.902996602,0.562121615,0.914245196,,0.603400878,0.165480932,logistic_regression,random_under,chi2,20,0.664475437,10,681
0.80748758,0.826871342,0.964758674,0.686900958,0.802457897,0.966841726,0.624816242,0.83178294,,6.698125446,0.189370534,decision_tree,random_under,chi2,20,0.664457156,10,682
0.80478176,0.818043792,0.917177914,0.722278501,0.808143337,0.913809082,0.615077595,0.836464821,,6.098022084,0.185727466,knn,adasyn,chi2,20,0.663876711,10,683
0.76889638,0.793237403,0.963404255,0.617470584,0.75258809,0.969004222,0.55447097,0.952104983,,1.09619621,0.164644397,random_forest,smote,chi2,20,0.663785415,10,684
0.775771824,0.791347593,0.903172299,0.678874776,0.775123449,0.90382041,0.560326821,0.914749211,,0.600710611,0.164981383,logistic_regression,smote,chi2,20,0.662938866,10,685
0.770049681,0.794225364,0.963294973,0.619652459,0.754172989,0.96879827,0.556536789,0.943462569,,1.150262477,0.162783007,random_forest,nearmiss,chi2,20,0.662410026,10,686
0.79861604,0.814544537,0.929199876,0.699524663,0.7981684,0.929564411,0.605049071,0.854740423,,5.467625233,0.183066004,knn,nearmiss,variance,122,0.662385607,10,687
0.804648687,0.818027113,0.917815009,0.721421336,0.807853403,0.914632891,0.614903831,0.833251096,,6.235132801,0.187555004,knn,borderline_smote,chi2,20,0.661815657,10,688
0.769694819,0.793851038,0.962698317,0.619418686,0.753816975,0.96828339,0.555841908,0.943644388,,1.510359708,0.167957538,random_forest,smote_enn,chi2,20,0.660345357,10,689
0.780429383,0.795300823,0.903305024,0.687913972,0.781031585,0.902687674,0.568799879,,,,,sgd,smote,chi2,20,0.65942766,7,690
0.771380412,0.789494502,0.916115747,0.658692434,0.766364461,0.920296571,0.553967095,0.928087858,,0.541170275,0.176985078,adaboost,class_weight,chi2,20,0.659312316,10,691
0.771380412,0.789494502,0.916115747,0.658692434,0.766364461,0.920296571,0.553967095,0.928076543,,0.541108224,0.176953344,adaboost,tomek,chi2,20,0.659310842,10,692
0.804693045,0.823965799,0.960857205,0.684797008,0.799672415,0.96313459,0.61932901,0.830763467,,6.724856136,0.191669764,decision_tree,borderline_smote,chi2,20,0.658968046,10,693
0.797595813,0.813673462,0.929209051,0.69757656,0.796902123,0.929770364,0.603177295,0.851217549,,5.609747654,0.186171043,knn,smote,variance,122,0.658571926,10,694
0.802696948,0.816463094,0.918454936,0.717057586,0.805356205,0.915868603,0.611376376,0.83314467,,6.242391238,0.188683463,knn,svm_smote,chi2,20,0.658309844,10,695
0.805580199,0.825935005,0.970699643,0.6789527,0.799027924,0.97291731,0.621827889,0.825935005,,7.007599929,0.194419801,decision_tree,class_weight,mutual_information,20,0.657676311,10,696
0.796265082,0.812492074,0.928898605,0.695316761,0.795311734,0.929667387,0.600702985,0.852128284,,5.586617142,0.185677786,knn,enn,variance,122,0.65676406,10,697
0.796353797,0.812582525,0.929002707,0.695394686,0.795400865,0.929770364,0.600876857,0.851492979,,5.610452335,0.186160397,knn,random_over,variance,122,0.656554032,10,698
0.795998935,0.812270828,0.92894353,0.694771293,0.794971245,0.929770364,0.600219873,0.851862322,,5.579098924,0.185828602,knn,random_under,variance,122,0.656212364,10,699
0.778388928,0.793370783,0.90193866,0.685186628,0.778761846,0.901554938,0.564918734,,,,,sgd,tomek,chi2,20,0.655333046,7,700
0.778211498,0.793315142,0.902559359,0.684251539,0.778388441,0.902378746,0.564675392,,,,,sgd,smote_enn,chi2,20,0.654947561,7,701
0.778876863,0.797519573,0.928103862,0.662900335,0.773398791,0.932138812,0.568907699,0.9254112,,5.213227895,0.216985258,naive_bayes,enn,mutual_information,20,0.653879089,10,702
0.794845635,0.811257815,0.928750522,0.692745266,0.793572863,0.929770364,0.598085551,0.851349111,,5.604209499,0.187006742,knn,tomek,variance,122,0.653860212,10,703
0.794845635,0.811257815,0.928750522,0.692745266,0.793572863,0.929770364,0.598085551,0.851120964,,5.613439149,0.187120298,knn,class_weight,variance,122,0.653733878,10,704
0.778921221,0.797546009,0.928018323,0.663056183,0.773475139,0.932035836,0.568978691,0.924956875,,5.237367875,0.217138474,naive_bayes,smote_enn,mutual_information,20,0.653694667,10,705
0.777279986,0.792496939,0.902348578,0.682615133,0.777250344,0.902378746,0.562957687,,,,,sgd,class_weight,chi2,20,0.653060111,7,706
0.770049681,0.786835052,0.905352411,0.665627679,0.767199569,0.908042426,0.550249723,0.91412577,,0.620046339,0.167605376,logistic_regression,enn,chi2,20,0.652386437,10,707
0.769650461,0.78655955,0.905778628,0.664458817,0.766575269,0.908660282,0.54958255,0.914588861,,0.59982899,0.165832999,logistic_regression,random_over,chi2,20,0.65207347,10,708
0.776215401,0.795231954,0.928006155,0.657913193,0.76996033,0.932550716,0.564074025,0.924246286,,5.300981459,0.220098342,naive_bayes,smote_tomek,mutual_information,20,0.648283255,10,709
0.776215401,0.795231954,0.928006155,0.657913193,0.76996033,0.932550716,0.564074025,0.924210197,,5.301586652,0.220066712,naive_bayes,random_under,mutual_information,20,0.648270114,10,710
0.775771824,0.794842334,0.927926937,0.657133952,0.769399206,0.932550716,0.563262211,0.924115799,,5.308264607,0.220438946,naive_bayes,smote,mutual_information,20,0.647412584,10,711
0.775638751,0.794750499,0.92809162,0.656744331,0.769188647,0.932756668,0.563039616,0.924494839,,5.30864702,0.220445403,naive_bayes,tomek,mutual_information,20,0.647326736,10,712
0.799281405,0.819588207,0.963409192,0.672952544,0.792402624,0.96622387,0.609631879,0.826007132,,6.929512232,0.197052001,decision_tree,class_weight,chi2,20,0.646838932,10,713
0.775372605,0.794516727,0.928044077,0.656276786,0.768851561,0.932756668,0.562552677,0.924299788,,5.32215422,0.220887131,naive_bayes,class_weight,mutual_information,20,0.646710914,10,714
0.796220724,0.811175465,0.919971455,0.703187096,0.797102729,0.919163835,0.599637571,0.832360373,,6.326957364,0.191726402,knn,enn,chi2,20,0.646380323,10,715
0.773820085,0.789508003,0.901891499,0.676225357,0.772923625,0.90279065,0.556627966,,,,,sgd,random_over,chi2,20,0.646027004,7,716
0.797595813,0.813673462,0.929209051,0.69757656,0.796902123,0.929770364,0.603177295,0.82762913,,6.60582489,0.196671398,knn,smote_tomek,variance,122,0.645495703,10,717
0.774574166,0.793865514,0.928279368,0.654562456,0.767754319,0.933168572,0.561134271,0.924232296,,5.361328643,0.221723198,naive_bayes,random_over,mutual_information,20,0.645108433,10,718
0.795111781,0.810527089,0.922009864,0.699212967,0.79530246,0.921841211,0.59783258,0.831358008,,6.319525641,0.194865153,knn,random_over,chi2,20,0.643798155,10,719
0.793559262,0.809238573,0.922250903,0.696018078,0.793320899,0.922459067,0.595014705,0.83155868,,6.310563103,0.194900639,knn,smote,chi2,20,0.64123251,10,720
0.793470546,0.809173175,0.922322074,0.695784306,0.793195345,0.922562043,0.594860197,0.83058347,,6.356835562,0.19558907,knn,smote_tomek,chi2,20,0.640501291,10,721
0.793160043,0.808887914,0.922178586,0.695316761,0.79283842,0.922459067,0.59427554,0.831321899,,6.318191622,0.195521647,knn,tomek,chi2,20,0.640379104,10,722
0.792849539,0.808652758,0.922384353,0.69453752,0.792407539,0.922767995,0.593730114,0.831394222,,6.315570297,0.19566714,knn,class_weight,chi2,20,0.639865915,10,723
0.771424769,0.786965644,0.898422909,0.674744799,0.770682213,0.89918649,0.551846174,0.909306472,,4.249209603,0.22470609,naive_bayes,svm_smote,chi2,20,0.637482026,10,724
0.771158623,0.786719346,0.898276936,0.674355178,0.770374327,0.899083514,0.551345971,0.909480527,,4.2428883,0.225077381,naive_bayes,borderline_smote,chi2,20,0.637078041,10,725
0.78992193,0.8062441,0.922996552,0.688381516,0.788609177,0.924106683,0.588444557,0.835302825,,6.139018465,0.195518098,knn,nearmiss,chi2,20,0.636886608,10,726
0.760956352,0.77934887,0.906775956,0.646536274,0.754856025,0.912161466,0.53405991,0.915081474,,0.617839432,0.169865305,logistic_regression,tomek,chi2,20,0.636635245,10,727
0.760335344,0.778828453,0.906811213,0.645289488,0.754017756,0.912367418,0.532950112,0.915211275,,0.620713592,0.170631419,logistic_regression,class_weight,chi2,20,0.635520874,10,728
0.790055004,0.806335934,0.922844018,0.688771137,0.788809067,0.923900731,0.588670605,0.829373066,,6.382438109,0.198795245,knn,random_under,chi2,20,0.633795514,10,729
0.769206884,0.785042593,0.898059265,0.670692745,0.767899362,0.899392442,0.547791803,0.909435459,,4.412540088,0.228215102,naive_bayes,adasyn,chi2,20,0.632893842,10,730
0.75771824,0.776529692,0.906205224,0.640691966,0.750661919,0.912367418,0.528183232,0.911770281,,0.617643043,0.169146842,logistic_regression,nearmiss,chi2,20,0.62973566,10,731
0.79147445,0.808284173,0.928090124,0.686900958,0.789485469,0.929667387,0.591844599,0.818726813,,7.006189438,0.203937189,knn,smote_enn,variance,122,0.629715495,10,732
0.788058907,0.804344649,0.920802424,0.68674511,0.786734512,0.921944187,0.584794783,0.822092836,,6.831880502,0.202423705,knn,smote_enn,chi2,20,0.625907721,10,733
0.762996806,0.78010147,0.900021363,0.656588483,0.759270106,0.903614458,0.536861501,,,,,sgd,nearmiss,chi2,20,0.623941438,7,734
0.765170334,0.781547151,0.897416974,0.663289956,0.762792365,0.899804346,0.540430335,0.907187127,,5.56714774,0.231466608,naive_bayes,enn,chi2,20,0.62131277,10,735
0.760690206,0.78000444,0.913130415,0.640536118,0.752919624,0.919472763,0.534366287,0.908527516,,5.658445161,0.236940575,naive_bayes,nearmiss,chi2,20,0.612785245,10,736
0.755056778,0.774818267,0.910131269,0.632120315,0.746068242,0.917516219,0.523911568,0.908351539,,5.538155499,0.238455855,naive_bayes,random_under,chi2,20,0.603113087,10,737
0.754790632,0.77459702,0.91016283,0.631574846,0.745698776,0.917619195,0.523439787,0.90849074,,5.552461445,0.238765991,naive_bayes,smote,chi2,20,0.602629358,10,738
0.754746274,0.774608162,0.910521583,0.631185226,0.745547425,0.918031099,0.523404788,0.908483507,,5.556009807,0.239331212,naive_bayes,class_weight,chi2,20,0.602480087,10,739
0.754701916,0.774481518,0.909866427,0.63165277,0.745653574,0.917310267,0.523244603,0.908355322,,5.58176919,0.238118928,naive_bayes,smote_tomek,chi2,20,0.602397853,10,740
0.754568843,0.774389684,0.91002022,0.63126315,0.745433632,0.917516219,0.523025828,0.908375864,,5.556181672,0.238358652,naive_bayes,tomek,chi2,20,0.602222122,10,741
0.754524485,0.774400826,0.91037895,0.630873529,0.74528215,0.917928123,0.522990874,0.908505293,,5.556597268,0.239401875,naive_bayes,random_over,chi2,20,0.602093737,10,742
0.753238112,0.772970304,0.90787702,0.630483909,0.744171074,0.915456699,0.520382411,0.907228925,,5.964466514,0.234818266,naive_bayes,smote_enn,chi2,20,0.598593782,10,743
0.597320795,0.544466509,0.593804647,0.926127951,0.723636142,0.162805066,0.097724445,0.884459264,,3.08308094,0.269124381,naive_bayes,smote_enn,logistic_l1,20,0.4148597,10,744
0.601446061,0.64878611,0.977419355,0.306943037,0.467176659,0.990629183,0.268018864,0.821199874,,14.14005067,0.398270035,naive_bayes,nearmiss,variance,122,0.243483125,10,745
0.565338893,0.617271416,0.976444724,0.242266033,0.388212524,0.9922768,0.209252023,0.900929326,,15.60411643,0.434520895,naive_bayes,adasyn,variance,122,0.193383609,10,746
0.565117104,0.617101658,0.977007874,0.241720564,0.387556222,0.992482752,0.208928103,0.885986796,,15.62132893,0.434864394,naive_bayes,svm_smote,variance,122,0.187027845,10,747
0.565560681,0.617491278,0.977080063,0.242499805,0.388562867,0.992482752,0.209646675,0.873383967,,15.6259139,0.434446165,naive_bayes,borderline_smote,variance,122,0.183048176,10,748
0.565117104,0.61718934,0.979120531,0.241175095,0.387020133,0.993203584,0.209051838,0.830896237,,15.64734174,0.434879634,naive_bayes,random_under,variance,122,0.165525972,10,749
0.564717885,0.616788577,0.977848101,0.240785475,0.386419058,0.99279168,0.208334598,0.817241473,,15.65326242,0.435211642,naive_bayes,enn,variance,122,0.159214377,10,750
0.564939674,0.616995913,0.978185267,0.241097171,0.386846712,0.992894656,0.208711452,0.81489536,,15.64610992,0.434986296,naive_bayes,tomek,variance,122,0.158822613,10,751
0.564895316,0.616956951,0.978178368,0.241019247,0.386745858,0.992894656,0.208639616,0.814757663,,15.64795672,0.43501848,naive_bayes,class_weight,variance,122,0.158667375,10,752
0.564939674,0.616983387,0.977883096,0.241175095,0.386923365,0.99279168,0.20869377,0.813789257,,15.64376334,0.434979573,naive_bayes,smote_tomek,variance,122,0.158376705,10,753
0.564895316,0.616944425,0.977876106,0.241097171,0.386822529,0.99279168,0.208621932,0.813632161,,15.64573179,0.435019631,naive_bayes,smote,variance,122,0.158212816,10,754
0.564895316,0.616944425,0.977876106,0.241097171,0.386822529,0.99279168,0.208621932,0.812367264,,15.64739144,0.435022607,naive_bayes,random_over,variance,122,0.15771251,10,755
0.56520582,0.617129478,0.975824176,0.242188109,0.388063429,0.992070847,0.209001093,0.809523051,,15.57168674,0.434727571,naive_bayes,smote_enn,variance,122,0.157358605,10,756
