accuracy,balanced_accuracy,precision,recall,f1,specificity,kappa,roc_auc,pr_auc,Model,BalancedMethod,FeatureSelection,NumFeatures,overall_score,metrics_used,Rank
0.248403123,0.315879346,0.358164126,0.248403123,0.229189791,,0.003894259,0.556629842,0.328029069,decision_tree,nearmiss,extra_trees,20,0.255533077,8,733
0.1466022,0.389210682,0.285049869,0.1466022,0.085938923,,-0.028912608,0.728318951,0.501478999,extra_trees,nearmiss,variance,122,0.251280515,8,734
0.201605749,0.294704328,0.461546492,0.201605749,0.155827255,,0.008818242,0.647062525,0.37803986,random_forest,nearmiss,extra_trees,20,0.249383979,8,735
0.135379702,0.284623369,0.501469027,0.135379702,0.102837057,,-0.018164539,0.656371615,0.512256982,adaboost,nearmiss,chi2,20,0.245123515,8,736
0.183330376,0.325394039,0.377505559,0.183330376,0.119474952,,-0.004643581,0.677156327,0.397250033,extra_trees,nearmiss,extra_trees,20,0.239685606,8,737
0.174858055,0.377859744,0.570737443,0.174858055,0.112514274,,-0.002678285,0.603115402,0.318334942,knn,nearmiss,extra_trees,20,0.239677013,8,738
0.153388928,0.302638624,0.470944024,0.153388928,0.120846321,,-0.075756906,0.682364952,0.447812384,extra_trees,nearmiss,logistic_l1,20,0.238448538,8,739
0.155251952,0.361362097,0.350756892,0.155251952,0.099226198,,-0.035090538,0.707381079,0.417310147,logistic_regression,nearmiss,variance,122,0.236124055,8,740
0.199964514,0.308651743,0.207823858,0.199964514,0.160129278,,0.044200504,,,sgd,nearmiss,chi2,20,0.235424139,6,741
0.183596522,0.331822869,0.368197184,0.183596522,0.144336311,,-0.085281845,0.660946036,0.373259591,logistic_regression,nearmiss,random_forest,20,0.230599518,8,742
0.14930802,0.223500819,0.456546939,0.14930802,0.206214417,,0.009450816,0.57150245,0.388225207,gradient_boosting,nearmiss,logistic_l1,20,0.226279667,8,743
0.164079134,0.369971015,0.436667888,0.164079134,0.121450829,,-0.031197779,0.601324261,0.336491407,knn,nearmiss,variance,122,0.225550161,8,744
0.164788857,0.314546802,0.285738766,0.164788857,0.160410798,,0.057369408,0.55897229,0.352407031,naive_bayes,nearmiss,logistic_l1,20,0.219263235,8,745
0.160707949,0.283902244,0.259928642,0.160707949,0.105310883,,-0.01247966,0.608550014,0.355051019,random_forest,nearmiss,chi2,20,0.192544918,8,746
0.168470546,0.263523001,0.396738283,0.168470546,0.124667198,,-0.082663186,0.547562538,0.317006539,knn,nearmiss,logistic_l1,20,0.184739715,8,747
0.202759049,0.230142473,0.24652502,0.202759049,0.136280777,,-0.162732382,,,sgd,nearmiss,logistic_l1,20,0.181501088,6,748
0.112224982,0.22326284,0.222666566,0.112224982,0.076904794,,-0.061444869,0.509388745,0.31376467,decision_tree,nearmiss,chi2,20,0.129702519,8,749
0.067113201,0.227509035,0.209370149,0.067113201,0.094607458,,-0.029385272,0.509029696,0.314564509,decision_tree,nearmiss,mutual_information,20,0.125596898,8,750
0.093062456,0.131462817,0.25472495,0.093062456,0.102561986,,-0.073055996,0.47014794,0.337751396,naive_bayes,nearmiss,chi2,20,0.11357883,8,751
0.04746274,0.051114947,0.546613772,0.04746274,0.043806827,,-0.105324663,0.431734159,0.308183093,naive_bayes,nearmiss,extra_trees,20,0.080288327,8,752
0.034687722,0.101681603,0.447658207,0.034687722,0.043753175,,-0.051510238,0.368399399,0.317643552,naive_bayes,nearmiss,random_forest,20,0.080007215,8,753
0.013573456,0.077217844,0.486045516,0.013573456,0.022983262,,-0.01429862,0.427055133,0.319835292,naive_bayes,nearmiss,mutual_information,20,0.078220827,8,754
0.008694109,0.091684053,0.41612024,0.008694109,0.013536932,,-0.020921943,0.430905265,0.31359493,naive_bayes,nearmiss,anova,20,0.069517827,8,755
0.02217885,0.210104458,0.018205942,0.02217885,0.018656578,,-0.105676102,0.494100325,0.313713634,naive_bayes,nearmiss,variance,122,0.061385727,8,756
